id,name,description,neighborhood_overview,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighborhood,neighborhood_group,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1152148,3183,213,0,166,124,2,1,56,10,14.0,14.0,0,14,14,22.28119,114.18387,5,0,2,1.0,,1.0,22,818.0,60,365,0,30,60,90,365,2,0,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,13,13,0,0,0.02
1157314,2023,25,0,18,100,3,1,1,85,1.0,1.0,2,0,0,22.28622,114.1372,7,0,2,1.0,1.0,1.0,28,585.0,2,365,0,10,20,34,309,117,12,0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,2.15
1164099,3490,969,3,129,502,3,52,44,66,266.0,266.0,0,0,0,22.2811,114.1542,23,2,1,,1.0,1.0,6,776.0,30,1125,0,30,60,90,365,0,0,0,,,,,,,,287,19,260,8,
1165573,3252,819,2,113,517,3,1,60,101,4.0,4.0,2,0,0,22.28268,114.14952,5,0,2,1.0,1.0,1.0,24,775.0,3,120,0,0,23,23,23,118,4,1,90.0,9.0,9.0,9.0,9.0,10.0,9.0,1,1,0,0,1.31
1171633,3482,454,0,129,502,3,52,44,66,266.0,266.0,0,0,0,22.28564,114.15083999999999,23,2,1,1.0,1.0,1.0,6,200.0,31,180,0,30,60,90,365,2,0,0,40.0,9.0,3.0,5.0,5.0,8.0,4.0,287,19,260,8,0.03
1182474,3041,1737,0,168,483,2,23,1,66,13.0,13.0,2,16,16,22.314629999999998,114.16885,23,2,2,1.0,,2.0,17,193.0,2,11,0,30,47,47,47,101,4,0,92.0,10.0,10.0,10.0,10.0,10.0,10.0,12,0,12,0,1.34
1184163,4618,214,0,166,124,2,1,56,10,14.0,14.0,0,14,14,22.27947,114.18316999999999,5,0,2,1.0,,1.0,22,887.0,30,365,0,17,47,77,352,2,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,13,0,0,0.03
1184289,4619,216,0,166,124,2,1,56,10,14.0,14.0,0,14,14,22.279329999999998,114.18305,5,0,2,1.0,,1.0,22,887.0,60,365,0,30,60,90,365,3,0,0,100.0,9.0,9.0,10.0,10.0,9.0,9.0,13,13,0,0,0.04
1184349,3338,214,0,166,124,2,1,56,10,14.0,14.0,0,14,14,22.28584,114.19465,5,0,2,1.0,,1.0,22,784.0,60,365,0,30,60,90,365,4,0,0,95.0,10.0,10.0,9.0,10.0,10.0,9.0,13,13,0,0,0.05
1187498,3699,450,0,129,502,3,52,44,66,266.0,266.0,0,0,0,22.28755,114.148,23,2,1,1.0,1.0,1.0,5,190.0,30,1125,0,30,60,90,365,2,0,0,70.0,4.0,7.0,5.0,7.0,7.0,6.0,287,19,260,8,0.02
1187557,4995,452,0,129,502,3,52,44,66,266.0,266.0,0,0,0,22.28266,114.12863999999999,23,2,1,,1.0,1.0,7,195.0,30,1125,0,29,59,89,364,0,0,0,,,,,,,,287,19,260,8,
1187738,2596,538,0,129,502,3,52,44,66,266.0,266.0,0,9,9,22.33083,114.1625,23,2,2,1.0,1.0,2.0,3,258.0,30,1125,0,29,59,89,364,0,0,0,,,,,,,,287,19,260,8,
1187739,1278,2403,0,129,502,3,52,44,66,266.0,266.0,0,9,9,22.331970000000002,114.16288999999999,23,2,1,,1.0,1.0,5,129.0,30,1125,0,30,60,90,365,0,0,0,,,,,,,,287,19,260,8,
1187770,4024,1392,0,129,502,3,52,44,66,266.0,266.0,0,16,16,22.31306,114.17013999999999,23,2,1,1.0,1.0,0.0,3,115.0,29,1125,0,29,59,89,364,0,0,0,,,,,,,,287,19,260,8,
1226450,2511,1310,0,129,502,3,52,44,66,266.0,266.0,0,0,0,22.28654,114.14808000000001,23,2,1,,1.0,1.0,12,210.0,31,90,0,29,59,89,364,1,0,0,40.0,6.0,2.0,4.0,2.0,10.0,6.0,287,19,260,8,0.02
1229848,1835,2946,0,175,890,2,46,35,103,4.0,4.0,0,10,10,22.21978,114.21338,5,0,3,1.0,1.0,1.0,29,1500.0,7,1125,0,0,0,0,0,30,0,0,89.0,9.0,8.0,9.0,10.0,10.0,8.0,2,2,0,0,0.36
1233830,5634,3145,0,176,126,4,1,1,138,2.0,2.0,2,10,10,22.2187,114.21275,5,0,5,1.0,1.0,2.0,19,965.0,2,1125,0,0,8,32,307,173,24,0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,1.97
1278382,5531,4117,0,170,802,2,1,67,117,0.0,0.0,0,14,14,22.26829,114.16753,5,0,6,3.0,3.0,4.0,8,2500.0,5,15,0,30,60,90,365,2,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.02
1286397,4922,466,0,177,518,4,50,58,124,16.0,16.0,2,16,16,22.30177,114.17573,5,0,4,1.0,2.0,2.0,24,674.0,28,365,0,12,42,72,347,83,2,0,90.0,9.0,9.0,9.0,9.0,9.0,9.0,9,6,3,0,0.93
1297179,4923,3819,0,177,518,4,50,58,124,16.0,16.0,2,16,16,22.30367,114.17432,5,0,3,1.0,2.0,2.0,21,605.0,90,365,0,30,60,90,365,59,0,0,89.0,9.0,9.0,9.0,9.0,9.0,9.0,9,6,3,0,0.68
1312023,3643,1350,0,129,502,3,52,44,66,266.0,266.0,0,16,16,22.310470000000002,114.17208000000001,23,2,1,1.0,1.0,2.0,4,234.0,30,1125,0,30,60,90,365,0,0,0,,,,,,,,287,19,260,8,
1345297,3342,479,0,138,808,4,1,19,101,3.0,3.0,2,0,0,22.283070000000002,114.15303,5,0,2,1.0,1.0,1.0,18,778.0,28,1125,0,30,60,90,365,1,0,0,80.0,10.0,8.0,10.0,8.0,10.0,10.0,3,3,0,0,0.01
1476913,3491,461,0,70,550,1,56,67,10,1.0,1.0,0,14,14,22.2767,114.17267,5,0,3,1.0,1.0,2.0,4,564.0,2,365,0,30,60,90,180,9,0,0,82.0,9.0,8.0,10.0,9.0,9.0,8.0,2,2,0,0,0.1
1534018,3761,8,0,196,184,1,56,67,85,1.0,1.0,0,0,0,22.28591,114.13646000000001,23,2,1,1.0,1.0,1.0,10,750.0,3,10,0,30,60,90,270,1,0,0,80.0,10.0,6.0,8.0,10.0,6.0,6.0,1,0,1,0,0.01
1553655,3184,213,0,166,124,2,1,56,10,14.0,14.0,0,14,14,22.28464,114.1919,5,0,2,1.0,,1.0,22,818.0,60,365,0,30,60,90,365,5,1,0,92.0,10.0,10.0,10.0,10.0,10.0,9.0,13,13,0,0,0.06
1567495,1922,501,0,106,549,1,56,67,40,8.0,8.0,0,16,16,22.3057,114.17191000000001,23,2,2,1.0,1.0,1.0,9,354.0,1,1125,0,30,60,90,365,49,0,0,81.0,8.0,9.0,9.0,9.0,9.0,8.0,8,0,8,0,0.56
1605590,3336,214,0,166,124,2,1,56,10,14.0,14.0,0,14,14,22.283520000000003,114.19331000000001,5,0,2,1.0,,1.0,22,784.0,60,365,0,30,60,90,365,5,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,13,0,0,0.06
1606207,645,3992,0,32,542,2,1,1,129,18.0,18.0,2,14,14,22.27792,114.17048999999999,5,0,7,3.0,3.0,4.0,22,1899.0,1,60,0,30,60,90,365,23,1,0,91.0,9.0,9.0,10.0,9.0,9.0,8.0,12,5,7,0,0.27
1615676,3538,1862,0,200,668,1,56,67,66,1.0,1.0,0,16,16,22.32017,114.17124,23,2,2,1.0,1.0,2.0,12,564.0,1,1125,0,0,0,21,296,3,0,0,80.0,8.0,9.0,10.0,9.0,8.0,7.0,1,0,1,0,0.04
1622894,3607,3501,0,139,336,1,56,0,138,1.0,1.0,0,0,0,22.292360000000002,114.14844,5,0,2,1.0,1.0,1.0,20,750.0,4,1125,0,0,0,0,95,14,1,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.16
1623311,4635,1614,2,201,320,1,56,67,138,1.0,1.0,2,0,0,22.28118,114.15243999999998,5,0,3,1.0,1.0,1.0,12,900.0,4,60,0,0,0,22,297,7,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.08
1643979,646,3993,0,32,542,2,1,1,129,18.0,18.0,2,14,14,22.27733,114.17188,5,0,7,3.0,3.0,4.0,23,1976.0,1,60,0,0,0,0,0,25,0,0,92.0,9.0,10.0,10.0,10.0,9.0,9.0,12,5,7,0,0.29
1671911,3337,214,0,166,124,2,1,56,10,14.0,14.0,0,1,1,22.28407,114.19316,5,0,2,1.0,,1.0,22,784.0,60,365,0,30,60,90,365,8,1,0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,13,13,0,0,0.1
1697582,804,4152,0,32,542,2,1,1,129,18.0,18.0,2,14,14,22.27696,114.17063,5,0,16,4.5,7.0,9.0,24,4557.0,1,60,0,30,60,90,365,39,0,0,91.0,9.0,9.0,10.0,10.0,10.0,9.0,12,5,7,0,0.46
1702604,5454,519,0,126,244,1,56,67,66,1.0,1.0,2,16,16,22.315620000000003,114.16881000000001,5,0,12,4.0,4.0,6.0,7,2257.0,1,1125,0,30,60,90,365,7,0,0,68.0,8.0,8.0,8.0,9.0,10.0,7.0,2,1,1,0,0.08
1708543,4647,3470,1,186,645,1,56,67,101,1.0,1.0,2,0,0,22.2813,114.15415,5,0,2,1.0,,1.0,12,799.0,2,720,0,0,0,0,0,8,0,0,87.0,9.0,9.0,9.0,10.0,10.0,9.0,1,1,0,0,0.09
1711948,5248,3675,2,151,356,3,36,1,129,6.0,6.0,2,14,14,22.27283,114.17128000000001,5,0,2,1.0,,1.0,13,388.0,14,1125,0,0,27,57,332,69,1,0,83.0,9.0,8.0,9.0,9.0,9.0,8.0,1,1,0,0,0.8
1745925,5541,1645,0,93,890,4,1,28,40,7.0,7.0,2,16,16,22.31255,114.1699,23,2,2,1.5,1.0,1.0,9,2000.0,1,400,0,30,60,90,365,127,0,0,92.0,9.0,9.0,10.0,10.0,10.0,9.0,3,1,2,0,1.5
1749208,5542,1645,0,93,890,4,1,28,40,7.0,7.0,2,16,16,22.31332,114.16971000000001,49,2,2,1.0,,1.0,4,1286.0,1,1000,0,30,60,90,365,77,0,0,91.0,9.0,9.0,10.0,10.0,9.0,9.0,3,1,2,0,0.92
1752310,3323,522,0,19,611,4,1,1,85,3.0,3.0,2,14,14,22.27471,114.17536000000001,5,0,2,1.0,,1.0,20,706.0,3,1000,0,11,41,71,326,123,5,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,3,3,0,0,1.44
1759734,3312,2089,0,118,466,0,0,67,99,1.0,1.0,0,0,0,22.284760000000002,114.15016000000001,5,0,2,1.0,1.0,1.0,8,760.0,1,1125,0,30,60,90,365,2,0,0,100.0,9.0,8.0,10.0,10.0,10.0,9.0,1,1,0,0,0.02
1799798,6385,4493,0,158,1050,0,0,67,66,14.0,14.0,2,16,16,22.31671,114.16995,5,0,6,1.0,2.0,4.0,13,887.0,1,1125,0,19,37,47,322,5,0,0,96.0,9.0,10.0,10.0,10.0,10.0,9.0,13,6,7,0,0.06
1800200,1249,611,0,216,660,0,0,67,138,1.0,1.0,2,2,2,22.18611,114.13048,23,2,2,1.0,1.0,2.0,7,300.0,21,1125,0,4,34,64,154,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.02
1803521,6441,4494,0,158,1050,0,0,67,66,14.0,14.0,2,16,16,22.31137,114.17083000000001,5,0,2,1.0,1.0,2.0,11,607.0,28,1125,0,30,60,90,180,7,0,0,80.0,8.0,7.0,8.0,9.0,10.0,8.0,13,6,7,0,0.09
1808691,6444,4940,0,158,1050,0,0,67,66,14.0,14.0,2,16,16,22.313270000000003,114.17156999999999,23,2,2,1.5,1.0,0.0,7,238.0,30,120,0,30,60,90,365,8,0,0,83.0,8.0,9.0,9.0,9.0,9.0,8.0,13,6,7,0,0.11
1816287,6331,4495,3,158,1050,0,0,67,66,14.0,14.0,2,16,16,22.31335,114.17061000000001,35,2,2,1.5,1.0,0.0,12,421.0,1,1125,0,29,59,89,179,4,0,0,85.0,9.0,10.0,10.0,10.0,10.0,8.0,13,6,7,0,0.06
1825634,2709,4657,0,205,698,2,1,67,92,3.0,3.0,2,9,9,22.32935,114.16548999999999,23,2,3,1.5,1.0,2.0,14,210.0,1,28,0,23,53,83,358,4,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.05
1826133,2828,493,0,73,1054,1,56,67,66,16.0,16.0,2,16,16,22.31534,114.16998000000001,23,2,2,1.0,1.0,1.0,9,2256.0,2,1125,0,30,60,90,365,0,0,0,,,,,,,,13,2,9,2,
1832930,4529,455,0,105,485,2,28,35,138,2.0,2.0,2,6,6,22.524379999999997,114.18173,23,2,1,1.0,1.0,1.0,13,350.0,2,365,0,28,58,88,363,14,0,0,96.0,10.0,9.0,10.0,10.0,9.0,10.0,2,0,2,0,0.18
1835565,1525,493,0,73,1054,1,56,67,66,16.0,16.0,2,16,16,22.318170000000002,114.17085,23,2,2,1.0,1.0,2.0,9,714.0,2,1125,0,30,60,90,90,1,0,0,80.0,10.0,10.0,6.0,4.0,10.0,8.0,13,2,9,2,0.02
1838581,4805,2940,0,32,542,2,1,1,129,18.0,18.0,2,14,14,22.27829,114.17204,23,2,2,1.0,1.0,1.0,24,713.0,1,60,0,30,60,90,180,7,0,0,94.0,9.0,9.0,9.0,9.0,9.0,9.0,12,5,7,0,0.09
1838603,4806,2941,0,32,542,2,1,1,129,18.0,18.0,2,14,14,22.27698,114.1706,23,2,3,2.5,1.0,2.0,24,713.0,1,60,0,30,60,90,365,4,0,0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,12,5,7,0,0.05
1838607,4807,2942,0,32,542,2,1,1,129,18.0,18.0,2,14,14,22.2782,114.17003000000001,23,2,2,2.5,1.0,1.0,24,636.0,1,60,0,30,60,90,180,21,0,0,91.0,9.0,10.0,9.0,10.0,9.0,9.0,12,5,7,0,0.26
1838612,4808,2943,0,32,542,2,1,1,129,18.0,18.0,2,14,14,22.2773,114.17055,23,2,2,2.5,1.0,1.0,24,636.0,1,60,0,0,0,0,0,14,0,0,91.0,9.0,9.0,9.0,9.0,9.0,9.0,12,5,7,0,0.18
1838620,4810,2945,0,32,542,2,1,1,129,18.0,18.0,2,14,14,22.27674,114.17053,23,2,2,2.5,1.0,1.0,24,496.0,1,60,0,0,0,0,0,16,0,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,12,5,7,0,0.19
1838624,4811,509,0,32,542,2,1,1,129,18.0,18.0,2,14,14,22.276529999999998,114.17203,23,2,2,1.0,1.0,1.0,25,744.0,1,60,0,30,60,90,180,5,0,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,12,5,7,0,0.08
1849525,2829,493,0,73,1054,1,56,67,66,16.0,16.0,2,16,16,22.31786,114.1714,23,2,3,1.0,1.0,2.0,4,804.0,1,1125,0,30,60,90,365,2,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,2,9,2,0.03
1849579,2830,493,0,73,1054,1,56,67,66,16.0,16.0,2,16,16,22.31555,114.16928999999999,23,2,3,1.0,1.0,3.0,3,859.0,1,1125,0,30,60,90,365,0,0,0,,,,,,,,13,2,9,2,
1851862,4131,496,0,73,1054,1,56,67,66,16.0,16.0,2,16,16,22.31859,114.17028,23,2,2,1.0,1.0,1.0,3,654.0,1,1125,0,30,60,90,365,10,0,0,82.0,9.0,8.0,9.0,7.0,10.0,9.0,13,2,9,2,0.13
1852093,3339,214,0,166,124,2,1,56,10,14.0,14.0,0,14,14,22.285429999999998,114.19148,5,0,2,1.0,,1.0,22,784.0,60,365,0,30,60,90,365,8,0,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,13,13,0,0,0.1
1887852,4781,2456,3,129,502,3,52,44,66,266.0,266.0,0,0,0,22.27927,114.15856000000001,5,0,2,1.0,1.0,1.0,14,480.0,30,180,0,30,60,90,365,2,0,0,90.0,9.0,9.0,10.0,8.0,10.0,7.0,287,19,260,8,0.02
1895710,2522,3278,0,219,266,0,0,67,66,2.0,2.0,2,16,16,22.31496,114.16786,5,0,5,1.0,1.0,3.0,17,602.0,1,90,0,30,60,90,90,104,0,0,87.0,9.0,9.0,9.0,9.0,10.0,9.0,2,2,0,0,1.24
1906974,269,348,0,223,653,4,1,54,138,4.0,4.0,2,16,16,22.31805,114.17071999999999,23,2,2,1.5,1.0,1.0,17,210.0,1,1125,0,26,56,86,266,207,3,1,88.0,9.0,9.0,9.0,9.0,10.0,9.0,3,0,3,0,3.17
1907254,4940,510,0,127,189,3,1,67,65,2.0,2.0,2,0,0,22.28485,114.14214,5,0,4,1.0,2.0,2.0,18,1124.0,90,365,0,23,53,83,263,0,0,0,,,,,,,,5,5,0,0,
1910193,2414,2711,0,129,502,3,52,44,66,266.0,266.0,0,1,1,22.28894,114.19875,23,2,1,1.0,1.0,1.0,4,147.0,30,180,0,30,60,90,365,1,0,0,40.0,4.0,2.0,4.0,4.0,10.0,6.0,287,19,260,8,0.02
1910291,3334,2271,2,54,831,3,48,65,99,5.0,5.0,2,0,0,22.280910000000002,114.15313,5,0,2,1.0,,1.0,22,750.0,2,1125,0,23,53,83,358,177,8,0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,5,5,0,0,2.1
1922220,4046,3375,0,141,608,3,1,52,11,4.0,4.0,2,0,0,22.2845,114.15296000000001,5,0,3,1.0,,2.0,7,647.0,20,275,0,30,60,90,90,89,0,0,90.0,9.0,9.0,10.0,10.0,10.0,9.0,2,2,0,0,1.07
1927047,2714,2638,0,116,873,0,0,1,92,2.0,2.0,0,9,9,22.33461,114.16023,23,2,2,1.0,1.0,1.0,12,239.0,2,28,0,29,59,89,89,53,0,0,91.0,9.0,9.0,9.0,9.0,9.0,9.0,3,1,2,0,0.66
1932651,3781,3866,0,225,841,1,56,67,66,1.0,1.0,2,16,16,22.32103,114.16752,5,0,4,1.0,1.0,3.0,21,580.0,1,90,0,30,60,90,90,33,0,0,85.0,9.0,8.0,9.0,10.0,10.0,8.0,1,1,0,0,0.4
1944230,558,2067,0,226,420,4,1,59,128,4.0,4.0,2,2,2,22.29247,114.02224,5,0,8,2.0,3.0,3.0,32,1736.0,6,200,0,27,57,87,177,56,5,0,93.0,10.0,9.0,9.0,10.0,9.0,9.0,5,5,0,0,0.67
1971970,5223,759,0,129,502,3,52,44,66,266.0,266.0,0,14,14,22.27647,114.17634,23,2,1,1.0,1.0,1.0,6,181.0,30,700,0,30,60,90,365,1,0,0,80.0,8.0,6.0,6.0,10.0,10.0,6.0,287,19,260,8,0.01
2019027,1200,1680,0,98,890,0,0,67,138,1.0,1.0,2,0,0,22.286720000000003,114.14141000000001,23,2,2,1.0,1.0,0.0,14,285.0,3,1125,0,28,58,88,88,3,0,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0.1
2023516,5207,3447,0,129,502,3,52,44,66,266.0,266.0,0,14,14,22.275760000000002,114.17466999999999,23,2,1,1.0,1.0,1.0,3,250.0,30,365,0,30,60,90,365,0,0,0,,,,,,,,287,19,260,8,
2026068,1378,487,0,126,244,1,56,67,66,1.0,1.0,2,16,16,22.31813,114.1693,23,2,3,1.0,1.0,2.0,6,600.0,1,1125,0,29,59,89,364,0,0,0,,,,,,,,2,1,1,0,
2029867,3182,213,0,166,124,2,1,56,10,14.0,14.0,0,1,1,22.28527,114.19313000000001,5,0,2,1.0,,1.0,22,818.0,60,365,0,30,60,90,365,7,1,0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,13,13,0,0,0.1
2038687,2343,2109,0,181,28,1,56,20,138,1.0,1.0,2,8,8,22.38428,114.20506,5,0,3,1.0,1.0,2.0,17,650.0,2,1125,0,0,0,0,264,72,2,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.87
2039450,5446,526,0,73,368,4,1,49,10,4.0,4.0,0,14,14,22.27893,114.18588000000001,5,0,1,1.0,,0.0,21,280.0,32,1125,0,0,0,0,157,3,1,0,100.0,9.0,9.0,10.0,10.0,10.0,9.0,3,3,0,0,0.19
2039863,3598,3708,1,158,272,4,1,35,28,23.0,23.0,2,14,14,22.28608,114.1912,5,0,6,1.0,2.0,3.0,41,1200.0,28,1124,0,20,50,80,170,52,0,0,92.0,9.0,9.0,10.0,10.0,9.0,9.0,31,31,0,0,0.64
2076354,1845,874,0,226,420,4,1,59,128,4.0,4.0,2,2,2,22.29655,114.02498,5,0,5,1.0,1.0,2.0,30,1043.0,6,168,0,9,39,69,159,24,2,0,90.0,9.0,10.0,10.0,10.0,9.0,9.0,5,5,0,0,0.29
2079554,3698,3793,0,129,502,3,52,44,66,266.0,266.0,0,0,0,22.28559,114.13632,23,2,2,1.0,1.0,1.0,4,197.0,30,365,0,30,60,90,365,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,287,19,260,8,0.01
2118190,6121,4661,0,244,838,1,56,1,124,3.0,3.0,0,16,16,22.29625,114.17426999999999,23,2,2,1.0,1.0,1.0,4,700.0,1,90,0,30,60,90,365,0,0,0,,,,,,,,3,0,3,0,
2118222,6123,4661,0,244,838,1,56,1,124,3.0,3.0,0,16,16,22.297420000000002,114.17407,23,2,2,1.0,1.0,2.0,19,750.0,1,90,0,30,60,90,365,0,0,0,,,,,,,,3,0,3,0,
2118400,6122,4661,0,244,838,1,56,1,124,3.0,3.0,0,16,16,22.29813,114.17504,23,2,3,1.0,1.0,2.0,18,900.0,1,90,0,30,60,90,365,0,0,0,,,,,,,,3,0,3,0,
2161352,6125,4490,0,158,1050,0,0,67,66,14.0,14.0,2,16,16,22.3043,114.17081999999999,23,2,3,1.0,1.0,2.0,4,709.0,15,1125,0,30,60,90,180,2,0,0,100.0,9.0,7.0,8.0,10.0,10.0,9.0,13,6,7,0,0.03
2180315,2176,3976,0,129,502,3,52,44,66,266.0,266.0,0,16,16,22.31352,114.16953000000001,23,2,1,1.0,1.0,1.0,4,214.0,30,180,0,29,59,89,364,0,0,0,,,,,,,,287,19,260,8,
2184084,4802,2848,0,243,791,2,1,67,65,1.0,1.0,0,0,0,22.28204,114.13888,5,0,2,1.0,1.0,1.0,15,1938.0,30,365,0,30,60,90,365,20,0,0,94.0,10.0,9.0,9.0,10.0,9.0,9.0,1,1,0,0,0.24
2186111,2250,4276,0,236,832,2,1,67,66,4.0,4.0,2,16,16,22.312620000000003,114.16973,23,2,2,1.0,1.0,1.0,15,287.0,28,1125,0,29,59,89,364,0,0,0,,,,,,,,7,3,4,0,
2189832,997,4029,1,108,774,4,1,1,74,2.0,2.0,2,1,1,22.29234,114.19871,5,0,2,1.0,1.0,1.0,21,280.0,2,190,0,30,60,90,90,11,0,0,85.0,9.0,9.0,10.0,9.0,9.0,8.0,2,2,0,0,0.14
2190412,3443,1239,1,247,890,3,1,32,138,2.0,2.0,2,0,0,22.279320000000002,114.15558,5,0,4,1.0,2.0,2.0,12,1557.0,2,1125,0,25,55,85,360,61,7,0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,2,2,0,0,0.75
2217839,4130,3215,0,129,502,3,52,44,66,266.0,266.0,0,1,1,22.288,114.19466000000001,23,2,2,1.0,1.0,1.0,15,250.0,30,1125,0,29,59,89,364,1,0,0,100.0,10.0,10.0,10.0,8.0,10.0,10.0,287,19,260,8,0.01
2246101,562,1633,0,38,460,3,25,61,129,5.0,5.0,2,14,14,22.27889,114.17146000000001,5,0,10,2.0,3.0,6.0,10,1424.0,3,365,0,0,0,0,0,158,4,0,88.0,9.0,9.0,10.0,10.0,10.0,9.0,3,3,0,0,1.97
2269506,537,835,0,30,787,0,0,1,101,5.0,5.0,0,0,0,22.28014,114.1546,5,0,6,1.0,2.0,3.0,25,2857.0,4,180,0,29,59,89,364,132,4,0,89.0,9.0,9.0,9.0,9.0,10.0,9.0,2,2,0,0,1.61
2272136,431,1060,0,14,11,1,56,67,124,1.0,1.0,0,16,16,22.30335,114.17441000000001,5,0,6,1.5,2.0,2.0,18,1147.0,2,1125,0,29,59,89,364,21,0,0,88.0,10.0,9.0,9.0,9.0,10.0,9.0,1,1,0,0,0.39
2298810,3773,1432,0,253,713,2,25,58,138,1.0,1.0,2,7,7,22.395039999999998,114.26997,34,2,2,1.0,1.0,1.0,27,645.0,1,28,0,0,1,1,267,123,15,0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,1,0,1.5
2299744,5462,1593,0,254,890,0,0,67,124,9.0,9.0,2,16,16,22.29775,114.17125,23,2,2,1.0,1.0,1.0,10,400.0,1,1125,0,30,60,90,365,43,0,0,90.0,9.0,10.0,10.0,10.0,10.0,9.0,9,2,7,0,0.53
2316125,5465,1596,0,254,890,0,0,67,124,9.0,9.0,2,16,16,22.29779,114.17136,23,2,2,1.0,1.0,1.0,10,480.0,1,1125,0,30,60,90,365,50,0,0,94.0,9.0,10.0,10.0,10.0,10.0,9.0,9,2,7,0,0.61
2329856,4774,587,0,177,518,4,50,58,124,16.0,16.0,2,16,16,22.30164,114.17448,5,0,2,0.0,,0.0,24,271.0,14,365,0,0,18,26,204,156,1,1,91.0,9.0,9.0,9.0,9.0,10.0,9.0,9,6,3,0,1.95
2330370,4775,586,0,177,518,4,50,58,124,16.0,16.0,2,16,16,22.30258,114.17368,5,0,3,0.0,,1.0,20,400.0,20,365,0,0,19,27,205,59,0,0,93.0,10.0,10.0,10.0,9.0,9.0,9.0,9,6,3,0,0.73
2334461,5463,1592,0,254,890,0,0,67,124,9.0,9.0,2,16,16,22.29694,114.17111000000001,23,2,3,1.0,1.0,2.0,11,700.0,1,1125,0,30,60,90,365,25,0,0,94.0,9.0,10.0,10.0,10.0,10.0,10.0,9,2,7,0,0.31
2336430,5466,1595,0,254,890,0,0,67,124,9.0,9.0,2,16,16,22.29678,114.17223,23,2,2,1.0,1.0,1.0,10,400.0,1,1125,0,30,60,90,365,42,0,0,91.0,9.0,10.0,10.0,10.0,10.0,9.0,9,2,7,0,0.52
2342794,5030,3039,0,136,603,3,1,1,66,10.0,10.0,0,16,16,22.3223,114.17031999999999,5,0,8,3.0,3.0,3.0,27,1500.0,14,360,0,0,0,4,237,190,3,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3,3,0,0,2.36
2357436,1956,3150,1,246,890,4,1,67,99,1.0,1.0,2,0,0,22.28616,114.14697,23,2,1,1.0,1.0,1.0,16,400.0,3,30,0,29,59,89,364,17,0,0,88.0,10.0,9.0,9.0,9.0,9.0,9.0,1,0,1,0,0.21
2393133,2901,1876,0,6,571,3,53,1,99,12.0,12.0,2,0,0,22.284129999999998,114.13967,5,0,6,1.0,2.0,3.0,9,767.0,2,360,0,7,19,23,290,85,7,0,91.0,9.0,10.0,10.0,10.0,9.0,9.0,13,9,4,0,1.05
2401768,4809,2944,0,32,542,2,1,1,129,18.0,18.0,2,14,14,22.27854,114.1719,23,2,3,2.5,1.0,2.0,25,667.0,1,60,0,30,60,90,180,8,0,0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,12,5,7,0,0.11
2413558,4025,3702,0,129,502,3,52,44,66,266.0,266.0,0,1,1,22.28458,114.21881,23,2,1,1.0,1.0,1.0,5,150.0,30,365,0,30,60,90,365,0,0,0,,,,,,,,287,19,260,8,
